ocid,tender_id,vendor_id,bid_value,submitted_at,status,disqualification_reason,is_winner
ocds-pgraph-T-0803,T-0803,V-S002,1170804.34,2023-08-25T10:06:00,valid,,0
ocds-pgraph-T-0803,T-0803,V-0208,969409.68,2023-08-25T13:07:00,valid,,1
ocds-pgraph-T-0803,T-0803,V-0059,1242819.05,2023-08-25T09:33:00,valid,,0
ocds-pgraph-T-0803,T-0803,V-0194,1014394.17,2023-08-25T10:07:00,valid,,0
ocds-pgraph-T-0803,T-0803,V-0189,1268725.54,2023-08-25T17:26:00,valid,,0
ocds-pgraph-T-0804,T-0804,V-0184,2139109.55,2025-08-28T11:05:00,valid,,1
ocds-pgraph-T-0805,T-0805,V-0133,845208.32,2025-02-15T10:40:00,valid,,0
ocds-pgraph-T-0805,T-0805,V-0005,953738.63,2025-02-15T13:20:00,valid,,0
ocds-pgraph-T-0805,T-0805,V-0006,809558.76,2025-02-15T11:50:00,valid,,1
ocds-pgraph-T-0805,T-0805,V-0184,920132.54,2025-02-15T10:07:00,valid,,0
ocds-pgraph-T-0806,T-0806,V-0006,3992823.63,2023-06-16T17:19:00,valid,,0
ocds-pgraph-T-0806,T-0806,V-0133,3498083.97,2023-06-16T18:19:00,valid,,1
ocds-pgraph-T-0806,T-0806,V-0005,4250146.78,2023-06-16T15:44:00,valid,,0
ocds-pgraph-T-0807,T-0807,V-0133,610849.44,2024-04-29T15:14:00,valid,,1
ocds-pgraph-T-0808,T-0808,V-S002,10548485.5,2025-08-15T13:18:00,valid,,0
ocds-pgraph-T-0808,T-0808,V-0144,10353207.7,2025-08-15T10:16:00,valid,,1
ocds-pgraph-T-0808,T-0808,V-0111,12930638.54,2025-08-15T18:58:00,valid,,0
ocds-pgraph-T-0809,T-0809,V-0144,12710980.62,2024-08-20T08:11:00,valid,,1
ocds-pgraph-T-0810,T-0810,V-0184,3831014.34,2024-12-29T14:06:00,valid,,0
ocds-pgraph-T-0810,T-0810,V-0005,4001262.21,2024-12-29T16:19:00,valid,,0
ocds-pgraph-T-0810,T-0810,V-0006,4403548.88,2024-12-29T15:36:00,valid,,0
ocds-pgraph-T-0810,T-0810,V-0133,4298618.86,2024-12-29T13:32:00,valid,,0
ocds-pgraph-T-0810,T-0810,V-0120,3776985.81,2024-12-29T17:47:00,valid,,1
ocds-pgraph-T-0810,T-0810,V-0152,4485801.96,2024-12-29T15:31:00,valid,,0
ocds-pgraph-T-0810,T-0810,V-0105,4440277.49,2024-12-29T15:11:00,valid,,0
ocds-pgraph-T-0811,T-0811,V-0048,10063516.09,2025-04-06T16:32:00,valid,,1
ocds-pgraph-T-0811,T-0811,V-0190,12738381.41,2025-04-06T13:39:00,valid,,0
ocds-pgraph-T-0811,T-0811,V-0057,12552240.15,2025-04-06T17:43:00,valid,,0
ocds-pgraph-T-0811,T-0811,V-0196,12253865.75,2025-04-06T08:38:00,valid,,0
ocds-pgraph-T-0812,T-0812,V-0227,802056.6,2024-03-06T16:52:00,valid,,1
ocds-pgraph-T-0812,T-0812,V-0120,828735.1,2024-03-06T15:43:00,valid,,0
ocds-pgraph-T-0812,T-0812,V-0152,843892.48,2024-03-06T13:27:00,valid,,0
ocds-pgraph-T-0812,T-0812,V-0113,906779.7,2024-03-06T15:29:00,valid,,0
ocds-pgraph-T-0812,T-0812,V-0180,858685.95,2024-03-06T18:31:00,valid,,0
ocds-pgraph-T-0813,T-0813,V-0180,777257.85,2026-01-12T18:31:00,valid,,0
ocds-pgraph-T-0813,T-0813,V-0227,758395.9,2026-01-12T11:12:00,valid,,1
ocds-pgraph-T-0813,T-0813,V-0058,770759.01,2026-01-12T08:33:00,valid,,0
ocds-pgraph-T-0813,T-0813,V-0152,896486.9,2026-01-12T09:50:00,valid,,0
ocds-pgraph-T-0813,T-0813,V-0120,909730.98,2026-01-12T09:42:00,valid,,0
ocds-pgraph-T-0813,T-0813,V-0113,946552.27,2026-01-12T08:12:00,valid,,0
ocds-pgraph-T-0813,T-0813,V-0026,828252.6,2026-01-12T09:46:00,valid,,0
ocds-pgraph-T-0814,T-0814,V-0154,10657141.51,2024-03-31T08:48:00,valid,,1
ocds-pgraph-T-0814,T-0814,V-0092,13073010.87,2024-03-31T08:11:00,valid,,0
ocds-pgraph-T-0814,T-0814,V-0087,11957453.3,2024-03-31T17:47:00,valid,,0
ocds-pgraph-T-0814,T-0814,V-0077,12743143.19,2024-03-31T13:11:00,valid,,0
ocds-pgraph-T-0815,T-0815,V-0113,776668.12,2023-04-24T16:46:00,valid,,1
ocds-pgraph-T-0816,T-0816,V-Y002,8027712.7,2023-01-04T08:47:00,valid,,0
ocds-pgraph-T-0816,T-0816,V-0196,7297326.82,2023-01-04T14:37:00,valid,,1
ocds-pgraph-T-0816,T-0816,V-0157,7927948.8,2023-01-04T13:02:00,valid,,0
ocds-pgraph-T-0816,T-0816,V-0057,8046835.63,2023-01-04T10:11:00,valid,,0
ocds-pgraph-T-0817,T-0817,V-0087,5984740.53,2024-07-09T14:14:00,valid,,0
ocds-pgraph-T-0817,T-0817,V-0092,6759265.87,2024-07-09T09:49:00,valid,,0
ocds-pgraph-T-0817,T-0817,V-0154,5709727.03,2024-07-09T16:31:00,valid,,1
ocds-pgraph-T-0818,T-0818,V-0109,8568979.97,2023-12-10T13:23:00,valid,,0
ocds-pgraph-T-0818,T-0818,V-0225,8544334.21,2023-12-10T15:28:00,valid,,1
ocds-pgraph-T-0819,T-0819,V-0180,3220717.39,2025-05-12T17:41:00,valid,,0
ocds-pgraph-T-0819,T-0819,V-0113,3091633.49,2025-05-12T17:51:00,valid,,0
ocds-pgraph-T-0819,T-0819,V-0227,3308808.91,2025-05-12T13:34:00,valid,,0
ocds-pgraph-T-0819,T-0819,V-0058,3188478.11,2025-05-12T09:00:00,valid,,0
ocds-pgraph-T-0819,T-0819,V-0120,3007813.73,2025-05-12T08:18:00,valid,,1
ocds-pgraph-T-0819,T-0819,V-0152,3262108.85,2025-05-12T10:42:00,valid,,0
ocds-pgraph-T-0819,T-0819,V-0006,3203834.68,2025-05-12T16:51:00,valid,,0
ocds-pgraph-T-0820,T-0820,V-0092,7188930.2,2025-03-16T08:01:00,valid,,1
ocds-pgraph-T-0820,T-0820,V-0087,8188807.14,2025-03-16T18:59:00,valid,,0
ocds-pgraph-T-0820,T-0820,V-0154,8142587.15,2025-03-16T13:15:00,valid,,0
ocds-pgraph-T-0820,T-0820,V-0071,8835719.62,2025-03-16T17:45:00,valid,,0
ocds-pgraph-T-0821,T-0821,V-0225,6696194.17,2025-09-05T17:57:00,valid,,1
ocds-pgraph-T-0821,T-0821,V-0157,7273542.23,2025-09-05T15:06:00,valid,,0
ocds-pgraph-T-0821,T-0821,V-0190,7682243.64,2025-09-05T10:41:00,valid,,0
ocds-pgraph-T-0821,T-0821,V-0092,6790180.75,2025-09-05T08:37:00,valid,,0
ocds-pgraph-T-0822,T-0822,V-Y002,6125642.31,2024-12-21T16:07:00,valid,,0
ocds-pgraph-T-0822,T-0822,V-0109,5368874.41,2024-12-21T10:02:00,valid,,0
ocds-pgraph-T-0822,T-0822,V-0196,5658737.05,2024-12-21T16:51:00,valid,,0
ocds-pgraph-T-0822,T-0822,V-0048,6216483.04,2024-12-21T12:51:00,valid,,0
ocds-pgraph-T-0822,T-0822,V-0190,5846985.5,2024-12-21T15:01:00,valid,,0
ocds-pgraph-T-0822,T-0822,V-0157,6242761.09,2024-12-21T11:00:00,valid,,0
ocds-pgraph-T-0822,T-0822,V-0092,5312705.96,2024-12-21T11:43:00,valid,,1
ocds-pgraph-T-0823,T-0823,V-0196,8080035.1,2023-10-10T08:10:00,valid,,0
ocds-pgraph-T-0823,T-0823,V-0157,8137092.88,2023-10-10T17:25:00,valid,,0
ocds-pgraph-T-0823,T-0823,V-0048,6994484.85,2023-10-10T10:17:00,valid,,0
ocds-pgraph-T-0823,T-0823,V-0092,6442769.45,2023-10-10T09:46:00,valid,,1
ocds-pgraph-T-0823,T-0823,V-0225,8346104.69,2023-10-10T13:42:00,valid,,0
ocds-pgraph-T-0823,T-0823,V-0109,6711316.99,2023-10-10T17:14:00,valid,,0
ocds-pgraph-T-0824,T-0824,V-0087,11272189.4,2024-10-21T18:31:00,valid,,0
ocds-pgraph-T-0824,T-0824,V-0092,12168168.77,2024-10-21T15:02:00,valid,,0
ocds-pgraph-T-0824,T-0824,V-0154,10741007.36,2024-10-21T10:29:00,valid,,0
ocds-pgraph-T-0824,T-0824,V-0026,9627010.95,2024-10-21T16:04:00,valid,,0
ocds-pgraph-T-0824,T-0824,V-Y005,10841283.15,2024-10-21T14:53:00,valid,,0
ocds-pgraph-T-0824,T-0824,V-Y007,9552664.51,2024-10-21T13:26:00,valid,,1
ocds-pgraph-T-0824,T-0824,V-Y006,11766545.3,2024-10-21T10:02:00,valid,,0
ocds-pgraph-T-0825,T-0825,V-0154,8123366.45,2026-03-01T08:04:00,valid,,1
ocds-pgraph-T-0825,T-0825,V-0087,8186244.74,2026-03-01T15:05:00,valid,,0
ocds-pgraph-T-0825,T-0825,V-0092,9420106.3,2026-03-01T16:09:00,valid,,0
ocds-pgraph-T-0825,T-0825,V-0071,10601373.05,2026-03-01T16:55:00,valid,,0
ocds-pgraph-T-0826,T-0826,V-0058,3031458.81,2025-10-29T09:43:00,valid,,0
ocds-pgraph-T-0826,T-0826,V-0113,2714154.34,2025-10-29T14:41:00,valid,,0
ocds-pgraph-T-0826,T-0826,V-0227,2498542.09,2025-10-29T14:26:00,valid,,1
ocds-pgraph-T-0826,T-0826,V-0180,2842937.29,2025-10-29T15:01:00,valid,,0
ocds-pgraph-T-0826,T-0826,V-0120,2919509.13,2025-10-29T11:34:00,valid,,0
ocds-pgraph-T-0827,T-0827,V-0120,3663278.57,2026-07-20T15:36:00,valid,,1
ocds-pgraph-T-0828,T-0828,V-0087,9601306.83,2023-11-09T14:19:00,valid,,0
ocds-pgraph-T-0828,T-0828,V-0154,8185748.01,2023-11-09T11:25:00,valid,,1
ocds-pgraph-T-0829,T-0829,V-0113,3671634.24,2025-04-03T10:55:00,valid,,0
ocds-pgraph-T-0829,T-0829,V-0180,3840711.57,2025-04-03T18:57:00,valid,,0
ocds-pgraph-T-0829,T-0829,V-0120,3608489.57,2025-04-03T08:34:00,valid,,0
ocds-pgraph-T-0829,T-0829,V-0227,3707354.41,2025-04-03T17:09:00,valid,,0
ocds-pgraph-T-0829,T-0829,V-0152,3286343.87,2025-04-03T17:59:00,valid,,1
ocds-pgraph-T-0829,T-0829,V-0058,4024005.42,2025-04-03T10:59:00,valid,,0
ocds-pgraph-T-0829,T-0829,V-0238,3319839.77,2025-04-03T10:56:00,valid,,0
ocds-pgraph-T-0830,T-0830,V-0078,4548958.23,2024-12-05T12:26:00,valid,,0
ocds-pgraph-T-0830,T-0830,V-0180,4553440.47,2024-12-05T18:20:00,valid,,0
ocds-pgraph-T-0830,T-0830,V-Y008,3961777.92,2024-12-05T16:06:00,valid,,1
ocds-pgraph-T-0830,T-0830,V-0128,4441599.06,2024-12-05T18:43:00,valid,,0
ocds-pgraph-T-0830,T-0830,V-0108,4388193.72,2024-12-05T18:38:00,valid,,0
ocds-pgraph-T-0830,T-0830,V-0082,4226417.52,2024-12-05T10:02:00,valid,,0
ocds-pgraph-T-0831,T-0831,V-0180,3171830.61,2024-05-02T12:44:00,valid,,1
ocds-pgraph-T-0831,T-0831,V-0078,3272275.46,2024-05-02T18:52:00,valid,,0
ocds-pgraph-T-0832,T-0832,V-0154,6239037.64,2024-05-23T12:14:00,valid,,1
ocds-pgraph-T-0832,T-0832,V-0087,6821427.13,2024-05-23T17:37:00,valid,,0
ocds-pgraph-T-0833,T-0833,V-0180,4770095.5,2025-06-29T13:20:00,valid,,0
ocds-pgraph-T-0833,T-0833,V-0078,3963854.51,2025-06-29T14:12:00,valid,,1
ocds-pgraph-T-0833,T-0833,V-0041,3997343.99,2025-06-29T12:15:00,valid,,0
ocds-pgraph-T-0834,T-0834,V-0154,5161843.78,2024-07-08T15:33:00,valid,,0
ocds-pgraph-T-0834,T-0834,V-0092,5144586.77,2024-07-08T12:58:00,valid,,0
ocds-pgraph-T-0834,T-0834,V-0087,4529717.81,2024-07-08T15:03:00,valid,,0
ocds-pgraph-T-0834,T-0834,V-0172,4128730.55,2024-07-08T17:48:00,valid,,1
ocds-pgraph-T-0834,T-0834,V-0026,5345345.01,2024-07-08T12:19:00,valid,,0
ocds-pgraph-T-0834,T-0834,V-0071,5251936.83,2024-07-08T16:46:00,valid,,0
ocds-pgraph-T-0834,T-0834,V-Y006,4752612.77,2024-07-08T08:49:00,valid,,0
ocds-pgraph-T-0835,T-0835,V-0180,2776254.74,2025-12-28T13:21:00,valid,,0
ocds-pgraph-T-0835,T-0835,V-0078,2680546.77,2025-12-28T10:59:00,valid,,0
ocds-pgraph-T-0835,T-0835,V-0214,2643286.41,2025-12-28T15:51:00,valid,,1
ocds-pgraph-T-0836,T-0836,V-0225,10570941.98,2025-09-17T16:13:00,valid,,0
ocds-pgraph-T-0836,T-0836,V-0217,11308730.77,2025-09-17T10:04:00,valid,,0
ocds-pgraph-T-0836,T-0836,V-0092,10669061.59,2025-09-17T08:43:00,valid,,0
ocds-pgraph-T-0836,T-0836,V-0190,9757669.69,2025-09-17T16:59:00,valid,,1
ocds-pgraph-T-0836,T-0836,V-0057,10961077.68,2025-09-17T18:18:00,valid,,0
ocds-pgraph-T-0837,T-0837,V-0180,2898610.37,2023-04-12T10:22:00,valid,,1
ocds-pgraph-T-0837,T-0837,V-0078,3069224.57,2023-04-12T11:08:00,valid,,0
ocds-pgraph-T-0837,T-0837,V-0102,3645160.12,2023-04-12T16:59:00,valid,,0
ocds-pgraph-T-0838,T-0838,V-0190,6550380.42,2022-10-10T08:44:00,valid,,1
ocds-pgraph-T-0839,T-0839,V-0078,2804776.48,2025-02-19T08:34:00,valid,,1
ocds-pgraph-T-0840,T-0840,V-0078,5563031.43,2026-02-28T13:02:00,valid,,0
ocds-pgraph-T-0840,T-0840,V-0180,6391904.96,2026-02-28T16:46:00,valid,,0
ocds-pgraph-T-0840,T-0840,V-0111,5447343.44,2026-02-28T10:35:00,valid,,1
ocds-pgraph-T-0841,T-0841,V-0217,4327240.13,2024-07-23T13:02:00,valid,,0
ocds-pgraph-T-0841,T-0841,V-0092,4473702.99,2024-07-23T13:48:00,valid,,0
ocds-pgraph-T-0841,T-0841,V-0109,4037445.08,2024-07-23T09:28:00,valid,,1
ocds-pgraph-T-0841,T-0841,V-0196,5028774.04,2024-07-23T10:28:00,valid,,0
ocds-pgraph-T-0841,T-0841,V-Y002,4228403.89,2024-07-23T17:14:00,valid,,0
ocds-pgraph-T-0842,T-0842,V-0154,5199954.33,2026-01-04T18:39:00,valid,,0
ocds-pgraph-T-0842,T-0842,V-0092,4811428.12,2026-01-04T11:47:00,valid,,0
ocds-pgraph-T-0842,T-0842,V-0087,4275543.97,2026-01-04T11:29:00,valid,,1
ocds-pgraph-T-0842,T-0842,V-0018,4907919.55,2026-01-04T12:33:00,valid,,0
ocds-pgraph-T-0842,T-0842,V-0221,4607066.17,2026-01-04T09:52:00,valid,,0
ocds-pgraph-T-0843,T-0843,V-0157,4623764.16,2025-04-23T09:07:00,valid,,1
ocds-pgraph-T-0843,T-0843,V-0109,5253220.71,2025-04-23T15:24:00,valid,,0
ocds-pgraph-T-0844,T-0844,V-0087,3481549.7,2025-09-16T08:52:00,valid,,0
ocds-pgraph-T-0844,T-0844,V-0154,3157469.21,2025-09-16T09:48:00,valid,,0
ocds-pgraph-T-0844,T-0844,V-0092,3082020.38,2025-09-16T12:35:00,valid,,1
ocds-pgraph-T-0844,T-0844,V-0151,3349278.4,2025-09-16T12:20:00,valid,,0
ocds-pgraph-T-0844,T-0844,V-0188,3737228.99,2025-09-16T10:30:00,valid,,0
ocds-pgraph-T-0845,T-0845,V-0154,4966331.13,2024-09-02T17:07:00,valid,,1
ocds-pgraph-T-0845,T-0845,V-0087,5500049.95,2024-09-02T17:11:00,valid,,0
ocds-pgraph-T-0846,T-0846,V-0209,15978768.65,2025-04-27T15:03:00,valid,,0
ocds-pgraph-T-0846,T-0846,V-0218,15217874.9,2025-04-27T15:17:00,valid,,1
ocds-pgraph-T-0846,T-0846,V-S001,16739662.39,2025-04-27T18:58:00,valid,,0
ocds-pgraph-T-0846,T-0846,V-0096,17500556.14,2025-04-27T15:00:00,valid,,0
ocds-pgraph-T-0847,T-0847,V-S001,3281590.97,2026-07-03T08:39:00,valid,,0
ocds-pgraph-T-0847,T-0847,V-0209,3278304.13,2026-07-03T15:01:00,valid,,0
ocds-pgraph-T-0847,T-0847,V-0096,3287209.56,2026-07-03T16:29:00,valid,,0
ocds-pgraph-T-0847,T-0847,V-0218,2779390.05,2026-07-03T09:23:00,valid,,1
ocds-pgraph-T-0848,T-0848,V-0218,8158512.19,2023-09-21T12:40:00,valid,,1
ocds-pgraph-T-0848,T-0848,V-S001,8566437.8,2023-09-21T16:11:00,valid,,0
ocds-pgraph-T-0848,T-0848,V-0096,8974363.41,2023-09-21T15:01:00,valid,,0
ocds-pgraph-T-0849,T-0849,V-0096,5120368.98,2024-03-16T18:53:00,valid,,0
ocds-pgraph-T-0849,T-0849,V-0218,4480350.06,2024-03-16T14:33:00,valid,,1
ocds-pgraph-T-0849,T-0849,V-S001,5097343.89,2024-03-16T14:17:00,valid,,0
ocds-pgraph-T-0849,T-0849,V-0209,5142763.42,2024-03-16T13:41:00,valid,,0
ocds-pgraph-T-0850,T-0850,V-0218,6433645.32,2023-06-30T12:44:00,valid,,1
ocds-pgraph-T-0850,T-0850,V-S001,7338695.37,2023-06-30T15:01:00,valid,,0
ocds-pgraph-T-0850,T-0850,V-0096,7334963.81,2023-06-30T10:46:00,valid,,0
ocds-pgraph-T-0851,T-0851,V-0218,2601437.52,2023-09-08T13:44:00,valid,,1
ocds-pgraph-T-0851,T-0851,V-0096,3079215.99,2023-09-08T09:53:00,valid,,0
ocds-pgraph-T-0851,T-0851,V-S001,3068903.92,2023-09-08T10:28:00,valid,,0
ocds-pgraph-T-0852,T-0852,V-S001,6114485.36,2024-11-04T10:05:00,valid,,0
ocds-pgraph-T-0852,T-0852,V-0209,6405651.33,2024-11-04T18:06:00,valid,,0
ocds-pgraph-T-0852,T-0852,V-0218,5823319.39,2024-11-04T16:18:00,valid,,1
ocds-pgraph-T-0852,T-0852,V-0096,6696817.3,2024-11-04T15:07:00,valid,,0
ocds-pgraph-T-0853,T-0853,V-0096,11760348.77,2025-06-28T15:03:00,disqualified,EMD not submitted,0
ocds-pgraph-T-0853,T-0853,V-S001,11783089.02,2025-06-28T15:02:00,valid,,0
ocds-pgraph-T-0853,T-0853,V-0218,9768231.56,2025-06-28T11:06:00,valid,,1
ocds-pgraph-T-0853,T-0853,V-0209,11706383.01,2025-06-28T08:04:00,valid,,0
ocds-pgraph-T-0854,T-0854,V-0218,2182320.55,2025-01-23T14:14:00,valid,,1
ocds-pgraph-T-0854,T-0854,V-S001,2291436.57,2025-01-23T08:04:00,valid,,0
ocds-pgraph-T-0854,T-0854,V-0096,2400552.6,2025-01-23T15:01:00,valid,,0
ocds-pgraph-T-0855,T-0855,V-0053,13514261.13,2025-10-03T11:39:00,valid,,1
ocds-pgraph-T-0855,T-0855,V-0229,15705051.35,2025-10-03T15:46:00,valid,,0
ocds-pgraph-T-0855,T-0855,V-S002,15629091.4,2025-10-03T15:03:00,disqualified,Bid form unsigned,0
ocds-pgraph-T-0856,T-0856,V-0033,13700630.21,2023-08-30T15:00:00,valid,,0
ocds-pgraph-T-0856,T-0856,V-0053,11412390.27,2023-08-30T15:24:00,valid,,1
ocds-pgraph-T-0856,T-0856,V-S002,13710943.5,2023-08-30T15:00:00,valid,,0
ocds-pgraph-T-0856,T-0856,V-0229,13788497.63,2023-08-30T11:34:00,valid,,0
ocds-pgraph-T-0857,T-0857,V-0053,17089519.54,2025-11-15T12:15:00,valid,,1
ocds-pgraph-T-0857,T-0857,V-S002,20401652.16,2025-11-15T13:05:00,valid,,0
ocds-pgraph-T-0857,T-0857,V-0033,20397647.72,2025-11-15T15:00:00,valid,,0
ocds-pgraph-T-0858,T-0858,V-0033,17332007.91,2024-04-25T11:50:00,valid,,0
ocds-pgraph-T-0858,T-0858,V-S002,18157341.62,2024-04-25T13:35:00,valid,,0
ocds-pgraph-T-0858,T-0858,V-0053,16506674.2,2024-04-25T15:35:00,valid,,1
ocds-pgraph-T-0859,T-0859,V-0053,15290933.11,2025-12-13T15:44:00,valid,,1
ocds-pgraph-T-0859,T-0859,V-S002,17835887.81,2025-12-13T15:50:00,valid,,0
ocds-pgraph-T-0859,T-0859,V-0229,17779892.22,2025-12-13T16:45:00,disqualified,EMD not submitted,0
ocds-pgraph-T-0860,T-0860,V-0053,9685666.43,2023-11-28T18:21:00,valid,,1
ocds-pgraph-T-0860,T-0860,V-S002,11123818.45,2023-11-28T15:00:00,valid,,0
ocds-pgraph-T-0860,T-0860,V-0033,11131244.14,2023-11-28T15:02:00,valid,,0
ocds-pgraph-T-0861,T-0861,V-0053,15341486.97,2026-06-26T10:13:00,valid,,1
ocds-pgraph-T-0861,T-0861,V-0229,18237331.2,2026-06-26T14:51:00,valid,,0
ocds-pgraph-T-0861,T-0861,V-S002,18278752.31,2026-06-26T14:15:00,valid,,0
ocds-pgraph-T-0862,T-0862,V-S002,17858334.74,2024-11-05T15:01:00,valid,,0
ocds-pgraph-T-0862,T-0862,V-0102,17873356.91,2024-11-05T10:27:00,valid,,0
ocds-pgraph-T-0862,T-0862,V-0229,17914155.21,2024-11-05T15:02:00,valid,,0
ocds-pgraph-T-0862,T-0862,V-0053,15169736.59,2024-11-05T13:20:00,valid,,1
ocds-pgraph-T-0863,T-0863,V-0053,15493116.44,2025-06-18T11:08:00,valid,,1
ocds-pgraph-T-0863,T-0863,V-0102,17908952.67,2025-06-18T10:31:00,valid,,0
ocds-pgraph-T-0863,T-0863,V-0033,17959745.95,2025-06-18T09:23:00,valid,,0
ocds-pgraph-T-0864,T-0864,V-0229,14390496.86,2026-03-16T16:32:00,valid,,0
ocds-pgraph-T-0864,T-0864,V-0053,12197855.78,2026-03-16T09:31:00,valid,,1
ocds-pgraph-T-0864,T-0864,V-0033,14421818.42,2026-03-16T16:03:00,valid,,0
ocds-pgraph-T-0864,T-0864,V-S002,14279852.46,2026-03-16T10:09:00,valid,,0
ocds-pgraph-T-0865,T-0865,V-0102,2533514.53,2024-06-21T17:42:00,valid,,0
ocds-pgraph-T-0865,T-0865,V-S002,2530353.24,2024-06-21T17:22:00,valid,,0
ocds-pgraph-T-0865,T-0865,V-0053,2223301.94,2024-06-21T11:45:00,valid,,1
ocds-pgraph-T-0865,T-0865,V-0229,2532828.14,2024-06-21T15:03:00,valid,,0
ocds-pgraph-T-0866,T-0866,V-0235,5935443.45,2025-12-26T13:23:00,valid,,1
ocds-pgraph-T-0866,T-0866,V-S003,7159422.17,2025-12-26T15:03:00,valid,,0
ocds-pgraph-T-0866,T-0866,V-0042,7157406.67,2025-12-26T15:00:00,disqualified,EMD not submitted,0
ocds-pgraph-T-0867,T-0867,V-0030,43988515.2,2025-03-17T15:01:00,valid,,0
ocds-pgraph-T-0867,T-0867,V-0235,36212384.52,2025-03-17T17:35:00,valid,,1
ocds-pgraph-T-0867,T-0867,V-0042,44071063.59,2025-03-17T11:04:00,valid,,0
ocds-pgraph-T-0868,T-0868,V-0030,37236255.89,2023-09-22T15:00:00,valid,,0
ocds-pgraph-T-0868,T-0868,V-0042,37163397.53,2023-09-22T15:02:00,valid,,0
ocds-pgraph-T-0868,T-0868,V-0235,30940755.05,2023-09-22T10:15:00,valid,,1
ocds-pgraph-T-0868,T-0868,V-S003,37276921.64,2023-09-22T10:14:00,valid,,0
ocds-pgraph-T-0869,T-0869,V-0030,29115289.32,2024-05-20T15:01:00,valid,,0
ocds-pgraph-T-0869,T-0869,V-0042,30501731.67,2024-05-20T15:01:00,valid,,0
ocds-pgraph-T-0869,T-0869,V-0235,27728846.97,2024-05-20T08:50:00,valid,,1
ocds-pgraph-T-0869,T-0869,V-S003,31888174.01,2024-05-20T09:06:00,valid,,0
ocds-pgraph-T-0871,T-0871,V-0030,11737482.04,2023-07-31T15:02:00,valid,,0
ocds-pgraph-T-0871,T-0871,V-0235,9627686.19,2023-07-31T14:57:00,valid,,1
ocds-pgraph-T-0871,T-0871,V-S003,11705412.74,2023-07-31T15:03:00,valid,,0
ocds-pgraph-T-0871,T-0871,V-0042,11750427.42,2023-07-31T08:58:00,valid,,0
ocds-pgraph-T-0872,T-0872,V-0235,16995083.34,2026-01-04T09:10:00,valid,,1
ocds-pgraph-T-0872,T-0872,V-0030,19919330.3,2026-01-04T15:02:00,disqualified,Bid form unsigned,0
ocds-pgraph-T-0872,T-0872,V-S003,20001571.31,2026-01-04T11:04:00,valid,,0
ocds-pgraph-T-0873,T-0873,V-0235,10589193.14,2023-12-26T10:32:00,valid,,1
ocds-pgraph-T-0873,T-0873,V-S003,12640345.39,2023-12-26T15:01:00,valid,,0
ocds-pgraph-T-0873,T-0873,V-0030,12626706.06,2023-12-26T15:01:00,valid,,0
ocds-pgraph-T-0873,T-0873,V-0042,12674081.66,2023-12-26T11:29:00,disqualified,Bid form unsigned,0
ocds-pgraph-T-0874,T-0874,V-S003,38746385.12,2024-05-30T15:05:00,valid,,0
ocds-pgraph-T-0874,T-0874,V-0235,36901319.16,2024-05-30T14:06:00,valid,,1
ocds-pgraph-T-0874,T-0874,V-0030,40591451.08,2024-05-30T18:27:00,valid,,0
ocds-pgraph-T-0874,T-0874,V-0042,42436517.04,2024-05-30T15:01:00,valid,,0
ocds-pgraph-T-0875,T-0875,V-0235,32761119.07,2024-05-03T13:55:00,valid,,1
ocds-pgraph-T-0875,T-0875,V-0030,39492873.05,2024-05-03T15:00:00,valid,,0
ocds-pgraph-T-0875,T-0875,V-0042,39384302.52,2024-05-03T15:02:00,valid,,0
ocds-pgraph-T-0876,T-0876,V-S003,32703296.82,2023-12-07T11:20:00,valid,,0
ocds-pgraph-T-0876,T-0876,V-0042,32535785.99,2023-12-07T14:29:00,valid,,0
ocds-pgraph-T-0876,T-0876,V-0235,27077923.18,2023-12-07T18:04:00,valid,,1
ocds-pgraph-T-0876,T-0876,V-0030,32736036.55,2023-12-07T15:00:00,valid,,0
ocds-pgraph-T-0877,T-0877,V-0042,6416605.96,2026-01-03T15:01:00,valid,,0
ocds-pgraph-T-0877,T-0877,V-0030,6414738.35,2026-01-03T10:07:00,valid,,0
ocds-pgraph-T-0877,T-0877,V-0235,5347713.72,2026-01-03T13:38:00,valid,,1
ocds-pgraph-T-0878,T-0878,V-S004,4532664.11,2024-11-01T15:01:00,valid,,0
ocds-pgraph-T-0878,T-0878,V-0029,3951509.47,2024-11-01T11:17:00,valid,,1
ocds-pgraph-T-0878,T-0878,V-0138,4531292.16,2024-11-01T16:51:00,valid,,0
ocds-pgraph-T-0879,T-0879,V-S004,4881678.55,2023-11-02T15:01:00,valid,,0
ocds-pgraph-T-0879,T-0879,V-0029,4130154.15,2023-11-02T13:57:00,valid,,1
ocds-pgraph-T-0879,T-0879,V-0138,4896681.47,2023-11-02T15:00:00,valid,,0
ocds-pgraph-T-0880,T-0880,V-0029,3779403.54,2025-03-17T11:49:00,valid,,1
ocds-pgraph-T-0880,T-0880,V-0080,4581484.31,2025-03-17T15:52:00,valid,,0
ocds-pgraph-T-0880,T-0880,V-0138,4576133.16,2025-03-17T11:30:00,valid,,0
ocds-pgraph-T-0882,T-0882,V-S004,3017225.71,2024-03-14T15:02:00,valid,,0
ocds-pgraph-T-0882,T-0882,V-0138,3018810.65,2024-03-14T15:00:00,valid,,0
